sample_id,latency_ms
108,48.80881309509277
109,47.26886749267578
110,49.91316795349121
111,47.69325256347656
112,48.47574234008789
113,47.61910438537598
114,50.02999305725098
115,47.73402214050293
116,47.991037368774414
117,46.19288444519043
118,50.59814453125
119,49.8499870300293
120,48.61712455749512
121,49.33881759643555
122,48.62213134765625
123,49.04985427856445
124,46.196937561035156
125,48.97785186767578
126,46.80299758911133
127,49.90792274475098
128,47.453880310058594
129,46.212196350097656
130,48.76399040222168
131,48.13504219055176
132,45.75324058532715
133,48.47121238708496
134,48.39301109313965
135,48.80094528198242
136,48.16794395446777
137,47.621726989746094
138,48.245906829833984
139,48.52485656738281
140,51.49507522583008
141,46.751976013183594
142,45.98665237426758
143,50.38189888000488
144,48.32816123962402
145,48.655033111572266
146,46.76699638366699
147,48.44522476196289
148,48.101186752319336
149,47.77216911315918
150,48.57015609741211
151,46.814918518066406
152,49.61800575256348
153,46.89621925354004
154,47.640085220336914
155,49.39889907836914
156,48.47002029418945
157,48.277854919433594
158,47.532081604003906
159,48.71511459350586
160,46.18120193481445
161,52.84595489501953
162,47.39880561828613
163,46.75912857055664
164,47.42884635925293
165,52.01292037963867
166,47.299861907958984
167,46.8449592590332
168,48.52008819580078
169,49.82280731201172
170,45.623064041137695
171,49.35598373413086
172,54.35800552368164
173,47.850847244262695
174,46.90885543823242
175,48.387765884399414
176,47.248125076293945
177,49.559831619262695
178,48.958778381347656
179,46.91720008850098
180,48.78997802734375
181,46.08893394470215
182,51.918745040893555
183,47.16992378234863
184,50.43196678161621
185,48.73204231262207
186,50.0791072845459
187,49.49188232421875
188,46.76985740661621
189,47.42693901062012
190,49.01695251464844
191,49.14689064025879
192,46.27728462219238
193,48.72703552246094
194,49.71003532409668
195,47.63388633728027
196,48.28214645385742
197,46.422719955444336
198,48.00820350646973
199,47.37281799316406
200,49.08299446105957
201,46.47994041442871
202,48.2640266418457
203,51.46980285644531
204,46.18406295776367
205,46.58031463623047
206,49.66592788696289
207,48.38895797729492
208,48.85458946228027
209,47.284841537475586
210,48.38705062866211
211,50.672054290771484
212,47.75691032409668
213,48.76399040222168
214,47.718048095703125
215,49.7128963470459
216,49.10111427307129
217,50.375938415527344
218,49.944162368774414
219,49.45516586303711
220,47.917842864990234
221,47.29509353637695
222,47.07479476928711
223,47.151803970336914
224,53.70807647705078
225,47.106027603149414
226,46.640872955322266
227,46.430110931396484
228,49.458980560302734
229,48.17366600036621
230,48.79426956176758
231,47.34301567077637
232,50.171852111816406
233,46.70310020446777
234,48.143863677978516
235,47.27315902709961
236,48.13194274902344
237,49.226999282836914
238,47.05309867858887
239,47.90997505187988
240,49.28302764892578
241,48.51102828979492
242,47.224998474121094
243,48.36416244506836
244,47.82915115356445
245,48.50172996520996
246,49.00717735290527
247,47.60003089904785
248,48.23422431945801
249,56.62202835083008
250,64.21494483947754
251,49.49808120727539
252,46.77295684814453
253,48.37512969970703
254,46.33903503417969
255,50.256967544555664
256,47.39809036254883
257,48.31695556640625
258,49.80301856994629
259,46.974897384643555
260,48.93231391906738
261,51.18298530578613
262,47.13010787963867
263,48.84982109069824
264,47.03998565673828
265,48.377275466918945
266,51.1629581451416
267,49.41892623901367
268,46.34809494018555
269,50.47869682312012
270,47.31297492980957
271,46.67806625366211
272,47.33777046203613
273,48.521995544433594
274,50.713300704956055
275,46.32687568664551
276,51.58114433288574
277,52.69002914428711
278,49.07393455505371
279,46.41985893249512
280,46.54288291931152
281,48.76375198364258
282,50.560951232910156
283,47.78313636779785
284,48.3698844909668
285,50.04096031188965
286,48.68030548095703
287,49.529075622558594
288,51.49507522583008
289,47.83797264099121
290,47.86992073059082
291,50.12702941894531
292,49.01719093322754
293,47.17302322387695
294,48.892974853515625
295,50.46892166137695
296,48.10905456542969
297,46.69594764709473
298,48.93898963928223
299,50.31323432922363
300,46.47111892700195
301,48.897743225097656
302,48.02823066711426
303,49.334049224853516
304,49.62611198425293
305,68.01390647888184
306,64.54205513000488
307,68.64476203918457
308,59.77320671081543
309,59.72003936767578
310,68.70412826538086
311,59.64088439941406
312,62.27707862854004
313,65.57917594909668
314,63.49682807922363
315,63.451290130615234
316,59.60583686828613
317,54.617881774902344
318,46.79703712463379
319,51.466941833496094
320,48.110008239746094
321,50.24385452270508
322,47.58095741271973
323,49.57318305969238
324,50.40574073791504
325,51.5439510345459
326,47.97625541687012
327,48.16412925720215
328,48.26092720031738
329,50.56285858154297
330,47.541141510009766
331,49.128055572509766
332,48.175811767578125
333,49.40009117126465
334,50.028085708618164
335,47.08981513977051
336,48.659324645996094
337,50.518035888671875
338,76.5390396118164
339,67.72089004516602
340,63.24315071105957
341,63.53306770324707
342,63.30394744873047
343,64.38589096069336
344,62.58034706115723
345,62.738895416259766
346,60.06622314453125
347,65.41299819946289
348,58.47501754760742
349,58.0439567565918
350,49.76511001586914
351,47.86372184753418
352,46.92816734313965
353,50.05788803100586
354,51.49507522583008
355,48.29573631286621
356,49.25107955932617
357,47.5924015045166
358,50.83179473876953
359,49.93009567260742
360,47.62005805969238
361,48.59280586242676
362,52.32429504394531
363,49.485206604003906
364,47.820091247558594
365,48.44212532043457
366,49.101829528808594
367,50.7502555847168
368,49.46732521057129
369,48.87509346008301
370,72.55983352661133
371,65.66810607910156
372,66.84613227844238
373,63.43698501586914
374,63.94600868225098
375,62.71815299987793
376,61.441898345947266
377,63.07101249694824
378,63.34686279296875
379,61.215877532958984
380,66.75481796264648
381,64.04709815979004
382,52.70791053771973
383,46.58794403076172
384,49.07703399658203
385,48.979997634887695
386,49.86000061035156
387,47.29604721069336
388,49.91006851196289
389,49.83115196228027
390,47.62387275695801
391,48.2020378112793
392,52.720069885253906
393,48.345088958740234
394,48.583984375
395,49.67498779296875
396,51.57184600830078
397,48.05493354797363
398,47.28889465332031
399,49.555063247680664
400,51.283836364746094
401,49.21698570251465
402,48.66790771484375
403,81.07113838195801
404,67.70992279052734
405,61.789751052856445
406,61.071157455444336
407,58.943986892700195
408,62.3629093170166
409,61.61832809448242
410,62.76202201843262
411,62.933921813964844
412,62.83307075500488
413,60.151100158691406
414,58.0289363861084
415,48.284292221069336
416,49.935102462768555
417,46.958208084106445
418,51.455020904541016
419,50.048112869262695
420,48.66790771484375
421,49.696922302246094
422,49.845218658447266
423,47.64294624328613
424,49.66378211975098
425,48.606157302856445
426,48.967838287353516
427,49.12900924682617
428,47.31392860412598
429,50.057172775268555
430,47.408103942871094
431,48.68602752685547
432,48.806190490722656
433,47.68681526184082
434,48.796892166137695
435,51.17917060852051
436,50.09198188781738
437,46.91362380981445
438,51.156044006347656
439,48.09713363647461
440,47.089338302612305
441,46.87976837158203
442,51.2089729309082
443,47.428131103515625
444,48.992156982421875
445,48.22969436645508
446,47.2109317779541
447,49.652099609375
448,48.26641082763672
449,48.42686653137207
450,48.70319366455078
451,47.22476005554199
452,49.6220588684082
453,45.8371639251709
454,48.30002784729004
455,49.52096939086914
456,47.06883430480957
457,48.61593246459961
458,50.34589767456055
459,47.50490188598633
460,51.51820182800293
461,46.958208084106445
462,48.09999465942383
463,51.54681205749512
464,47.0881462097168
465,47.42789268493652
466,48.67887496948242
467,48.25401306152344
468,50.154924392700195
469,56.25510215759277
470,47.914981842041016
471,47.683000564575195
472,49.77226257324219
473,47.43385314941406
474,47.97005653381348
475,48.91490936279297
476,47.22905158996582
477,48.972129821777344
478,50.01425743103027
479,47.325849533081055
480,49.188852310180664
481,47.40285873413086
482,48.27094078063965
483,49.34811592102051
484,47.59716987609863
485,47.3790168762207
486,50.4150390625
487,47.573089599609375
488,47.26982116699219
489,48.32005500793457
490,48.51889610290527
491,46.48399353027344
492,47.74022102355957
493,49.726009368896484
494,47.254085540771484
495,48.812150955200195
496,48.2938289642334
497,48.85411262512207
498,48.85387420654297
499,46.08416557312012
