sample_id,latency_ms
326,141.54982566833496
327,136.52372360229492
328,136.28602027893066
329,134.55748558044434
330,138.06843757629395
331,135.3285312652588
332,131.08253479003906
333,137.04538345336914
334,133.70728492736816
335,136.52586936950684
336,133.56781005859375
337,133.57067108154297
338,134.05990600585938
339,140.06519317626953
340,135.4544162750244
341,132.87901878356934
342,131.96492195129395
343,132.52854347229004
344,132.60316848754883
345,132.64036178588867
346,135.52021980285645
347,134.3848705291748
348,134.03749465942383
349,131.61897659301758
350,133.0394744873047
351,133.0418586730957
352,134.53197479248047
353,143.51606369018555
354,143.3570384979248
355,139.28532600402832
356,139.1456127166748
357,165.39669036865234
358,141.2651538848877
359,143.2669162750244
360,159.03639793395996
361,141.27564430236816
362,147.05204963684082
363,158.80918502807617
364,162.13703155517578
365,141.28923416137695
366,164.93964195251465
367,142.1041488647461
368,149.83510971069336
369,146.09026908874512
370,139.4343376159668
371,162.67108917236328
372,133.77094268798828
373,136.51466369628906
374,137.53938674926758
375,147.21941947937012
376,138.92269134521484
377,140.95807075500488
378,137.52365112304688
379,144.03748512268066
380,143.9051628112793
381,139.56046104431152
382,149.69730377197266
383,135.3616714477539
384,144.43063735961914
385,140.52963256835938
386,139.53232765197754
387,138.04173469543457
388,136.27099990844727
389,133.9130401611328
390,135.04815101623535
391,135.50615310668945
392,137.04180717468262
393,130.71060180664062
394,136.5196704864502
395,135.05268096923828
396,135.83111763000488
397,160.55846214294434
398,154.17790412902832
399,140.5198574066162
400,137.01915740966797
401,140.51413536071777
402,140.03562927246094
403,142.52662658691406
404,139.22595977783203
405,139.03045654296875
406,142.51255989074707
407,140.06638526916504
408,136.5203857421875
409,143.52011680603027
410,149.32942390441895
411,143.25714111328125
412,155.26843070983887
413,137.5253200531006
414,137.84027099609375
415,138.533353805542
416,138.78202438354492
417,139.04118537902832
418,135.5116367340088
419,138.03720474243164
420,139.51730728149414
421,152.54688262939453
422,139.86539840698242
423,140.08522033691406
424,142.72713661193848
425,163.64741325378418
426,142.2417163848877
427,170.29762268066406
428,139.09482955932617
429,139.6503448486328
430,134.07230377197266
431,141.5243148803711
432,139.54472541809082
433,150.04801750183105
434,136.71541213989258
435,140.0456428527832
436,137.52985000610352
437,139.53804969787598
438,140.0473117828369
439,139.5254135131836
440,138.1828784942627
441,146.52395248413086
442,166.0311222076416
443,158.74838829040527
444,146.94523811340332
445,137.34865188598633
446,142.63391494750977
447,149.5223045349121
448,144.91724967956543
449,140.31243324279785
450,139.6939754486084
451,142.0431137084961
452,134.24921035766602
453,134.33051109313965
454,135.99205017089844
455,145.19882202148438
456,141.7849063873291
457,143.66722106933594
458,140.51079750061035
459,138.64946365356445
460,142.02404022216797
461,147.0468044281006
462,143.51749420166016
463,148.92315864562988
464,137.51792907714844
465,143.77856254577637
466,142.74978637695312
467,148.51713180541992
468,148.09584617614746
469,141.54672622680664
470,140.36297798156738
471,138.52906227111816
472,138.05460929870605
473,140.17820358276367
474,145.5225944519043
475,140.04111289978027
476,145.54905891418457
477,149.70850944519043
478,144.5152759552002
479,144.7427272796631
480,142.51232147216797
481,137.53080368041992
482,140.0458812713623
483,148.52237701416016
484,141.58272743225098
485,138.34524154663086
486,142.05193519592285
487,152.5261402130127
488,165.9998893737793
489,149.83606338500977
490,159.11436080932617
491,139.35089111328125
492,146.9435691833496
493,143.60713958740234
494,138.86141777038574
495,141.1588191986084
496,150.78115463256836
497,149.3387222290039
498,140.54417610168457
499,141.71981811523438
