sample_id,latency_ms
143,23.999691009521484
144,24.001121520996094
145,24.001598358154297
146,24.045705795288086
147,24.11627769470215
148,25.03371238708496
149,24.000167846679688
150,25.03514289855957
151,24.000167846679688
152,24.99985694885254
153,28.76877784729004
154,28.302431106567383
155,28.10835838317871
156,30.100584030151367
157,35.02297401428223
158,31.99911117553711
159,26.999711990356445
160,25.004148483276367
161,26.02219581604004
162,23.869991302490234
163,25.00009536743164
164,25.013208389282227
165,27.963638305664062
166,27.730226516723633
167,27.511119842529297
168,26.003122329711914
169,27.020692825317383
170,34.21950340270996
171,30.116558074951172
172,26.022911071777344
173,25.81477165222168
174,28.093814849853516
175,26.061058044433594
176,25.580883026123047
177,29.474735260009766
178,26.35788917541504
179,27.37593650817871
180,27.378320693969727
181,25.372982025146484
182,28.682708740234375
183,26.433706283569336
184,27.2674560546875
185,26.13043785095215
186,28.543710708618164
187,26.210784912109375
188,28.101444244384766
189,27.931690216064453
190,32.19485282897949
191,35.66932678222656
192,33.96272659301758
193,31.025409698486328
194,33.623695373535156
195,33.531904220581055
196,35.7053279876709
197,27.29487419128418
198,26.85070037841797
199,27.54044532775879
200,27.30703353881836
201,29.015064239501953
202,26.60822868347168
203,28.142213821411133
204,26.05271339416504
205,26.859045028686523
206,26.682138442993164
207,26.569843292236328
208,27.187824249267578
209,26.708602905273438
210,26.590347290039062
211,28.879404067993164
212,27.153730392456055
213,35.96377372741699
214,37.90163993835449
215,34.79647636413574
216,30.363082885742188
217,30.034780502319336
218,28.963565826416016
219,30.66539764404297
220,35.439252853393555
221,31.635761260986328
222,29.023170471191406
223,31.505346298217773
224,30.666828155517578
225,38.462162017822266
226,33.63823890686035
227,34.99889373779297
228,30.000925064086914
229,34.5151424407959
230,33.00285339355469
231,35.51054000854492
232,33.525705337524414
233,34.99937057495117
234,29.999971389770508
235,32.132625579833984
236,29.005765914916992
237,26.230335235595703
238,26.00240707397461
239,25.508880615234375
240,27.9998779296875
241,29.000520706176758
242,28.01823616027832
243,30.861616134643555
244,27.50706672668457
245,28.000354766845703
246,25.511741638183594
247,26.58843994140625
248,25.6192684173584
249,25.055408477783203
250,27.139663696289062
251,26.888370513916016
252,28.740882873535156
253,27.897119522094727
254,28.632402420043945
255,29.22534942626953
256,29.308557510375977
257,28.37967872619629
258,35.06350517272949
259,28.293371200561523
260,27.513504028320312
261,28.360366821289062
262,30.440330505371094
263,27.2219181060791
264,29.97756004333496
265,29.713869094848633
266,26.08633041381836
267,31.66818618774414
268,31.015396118164062
269,28.35988998413086
270,29.853105545043945
271,28.537511825561523
272,33.19668769836426
273,28.36012840270996
274,27.269840240478516
275,29.78825569152832
276,25.043487548828125
277,26.763200759887695
278,23.644447326660156
279,25.32196044921875
280,26.13234519958496
281,26.19647979736328
282,24.942398071289062
283,29.232501983642578
284,26.194095611572266
285,25.02751350402832
286,25.380611419677734
287,26.932239532470703
288,23.618459701538086
289,25.31909942626953
290,24.962186813354492
291,27.472496032714844
292,26.729106903076172
293,25.92325210571289
294,24.79386329650879
295,28.56755256652832
296,25.20132064819336
297,24.120807647705078
298,25.4366397857666
299,26.602506637573242
300,26.181697845458984
301,25.149822235107422
302,26.11064910888672
303,24.899005889892578
304,26.438474655151367
305,25.902509689331055
306,28.290748596191406
307,29.050111770629883
308,29.656410217285156
309,29.109716415405273
310,28.237104415893555
311,25.62689781188965
312,26.57794952392578
313,26.854276657104492
314,26.39174461364746
315,25.997638702392578
316,25.484561920166016
317,25.5129337310791
318,24.480581283569336
319,26.698589324951172
320,25.070905685424805
321,26.059389114379883
322,26.06487274169922
323,25.954008102416992
324,26.17168426513672
325,29.005050659179688
326,29.475927352905273
327,25.376081466674805
328,27.980804443359375
329,26.564598083496094
330,25.65789222717285
331,24.373531341552734
332,30.45654296875
333,27.59861946105957
334,26.19028091430664
335,27.45366096496582
336,27.18329429626465
337,25.755643844604492
338,25.989770889282227
339,27.58002281188965
340,26.035308837890625
341,27.78315544128418
342,26.192903518676758
343,25.150299072265625
344,26.355266571044922
345,24.684906005859375
346,30.403852462768555
347,27.96149253845215
348,25.203466415405273
349,27.649402618408203
350,29.073715209960938
351,29.81710433959961
352,26.531219482421875
353,25.156497955322266
354,27.294158935546875
355,29.266834259033203
356,25.133371353149414
357,25.132179260253906
358,28.05185317993164
359,29.039382934570312
360,26.32927894592285
361,24.5511531829834
362,26.99446678161621
363,26.212453842163086
364,47.34230041503906
365,29.160737991333008
366,24.592161178588867
367,25.77805519104004
368,26.766300201416016
369,29.72126007080078
370,26.398658752441406
371,25.511503219604492
372,28.0001163482666
373,26.999711990356445
374,24.46150779724121
375,31.957387924194336
376,27.530431747436523
377,26.000499725341797
378,26.64494514465332
379,26.421546936035156
380,26.167869567871094
381,29.002904891967773
382,29.388427734375
383,25.51102638244629
384,29.570817947387695
385,28.51557731628418
386,26.28636360168457
387,26.999235153198242
388,28.00440788269043
389,24.715662002563477
390,28.2289981842041
391,28.449535369873047
392,32.49049186706543
393,27.680397033691406
394,29.879331588745117
395,28.25927734375
396,27.326107025146484
397,26.08489990234375
398,27.06146240234375
399,27.813196182250977
400,28.90324592590332
401,26.981353759765625
402,32.04464912414551
403,28.05304527282715
404,28.155088424682617
405,29.98518943786621
406,32.53674507141113
407,28.4421443939209
408,25.60710906982422
409,29.6938419342041
410,24.7039794921875
411,33.36906433105469
412,27.284860610961914
413,39.55340385437012
414,26.602983474731445
415,25.99954605102539
416,27.999401092529297
417,30.050277709960938
418,31.51416778564453
419,29.000282287597656
420,28.51581573486328
421,29.000520706176758
422,25.99954605102539
423,28.002262115478516
424,29.241561889648438
425,26.506900787353516
426,27.002573013305664
427,27.559757232666016
428,26.000499725341797
429,25.00009536743164
430,26.999235153198242
431,23.03600311279297
432,24.999618530273438
433,27.513504028320312
434,28.298139572143555
435,30.43055534362793
436,30.297279357910156
437,30.081987380981445
438,29.21152114868164
439,30.803680419921875
440,32.13191032409668
441,33.34546089172363
442,33.46729278564453
443,36.56435012817383
444,32.14597702026367
445,35.65716743469238
446,32.77134895324707
447,32.66096115112305
448,33.032894134521484
449,33.36358070373535
450,35.12740135192871
451,27.83989906311035
452,30.269861221313477
453,27.953386306762695
454,28.676748275756836
455,29.467344284057617
456,30.278682708740234
457,28.69558334350586
458,25.22444725036621
459,28.400897979736328
460,26.645421981811523
461,26.188135147094727
462,26.431798934936523
463,29.244422912597656
464,25.801658630371094
465,26.798009872436523
466,26.67999267578125
467,24.62148666381836
468,24.43408966064453
469,31.10957145690918
470,28.20444107055664
471,27.45366096496582
472,26.404142379760742
473,26.963233947753906
474,26.579856872558594
475,28.725624084472656
476,24.922609329223633
477,27.76193618774414
478,25.36773681640625
479,29.48141098022461
480,29.09541130065918
481,31.91065788269043
482,30.6854248046875
483,31.43763542175293
484,29.044151306152344
485,29.332637786865234
486,28.254032135009766
487,24.74498748779297
488,26.107072830200195
489,28.002262115478516
490,26.21603012084961
491,29.430389404296875
492,25.848865509033203
493,26.4279842376709
494,25.906801223754883
495,25.511741638183594
496,28.006315231323242
497,29.070615768432617
498,26.0007381439209
499,31.999588012695312
