sample_id,latency_ms
261,106.03713989257812
262,108.0622673034668
263,106.91714286804199
264,107.73205757141113
265,105.11422157287598
266,107.28216171264648
267,106.08911514282227
268,108.9937686920166
269,108.26396942138672
270,107.97715187072754
271,107.5601577758789
272,108.8252067565918
273,106.60386085510254
274,107.1479320526123
275,107.41591453552246
276,108.34717750549316
277,106.25815391540527
278,107.73205757141113
279,108.04200172424316
280,107.56683349609375
281,107.32102394104004
282,107.89179801940918
283,108.14809799194336
284,107.84387588500977
285,105.87811470031738
286,105.84807395935059
287,107.13410377502441
288,107.01894760131836
289,107.12885856628418
290,106.73809051513672
291,106.40597343444824
292,106.86421394348145
293,105.61823844909668
294,108.18886756896973
295,109.75003242492676
296,110.86106300354004
297,108.34884643554688
298,107.30528831481934
299,108.20722579956055
300,108.25204849243164
301,108.2451343536377
302,106.79197311401367
303,110.71372032165527
304,107.82098770141602
305,107.55109786987305
306,106.55713081359863
307,107.41305351257324
308,112.07699775695801
309,113.5249137878418
310,106.66131973266602
311,108.61587524414062
312,110.95714569091797
313,107.46908187866211
314,106.79125785827637
315,109.17210578918457
316,107.31005668640137
317,107.82194137573242
318,107.14292526245117
319,106.39095306396484
320,134.3522071838379
321,122.7409839630127
322,128.48210334777832
323,126.1441707611084
324,115.80014228820801
325,114.58396911621094
326,115.36908149719238
327,118.25108528137207
328,107.07378387451172
329,107.28812217712402
330,107.83505439758301
331,107.64002799987793
332,105.7121753692627
333,106.33015632629395
334,107.30409622192383
335,106.2920093536377
336,133.64601135253906
337,117.49887466430664
338,127.88200378417969
339,114.57490921020508
340,120.66793441772461
341,117.29788780212402
342,117.81477928161621
343,118.68095397949219
344,107.7430248260498
345,107.94401168823242
346,107.85293579101562
347,106.46200180053711
348,107.87296295166016
349,106.94336891174316
350,109.30609703063965
351,111.4511489868164
352,108.81614685058594
353,132.74884223937988
354,111.72890663146973
355,125.37908554077148
356,121.24204635620117
357,118.69502067565918
358,121.72889709472656
359,116.84226989746094
360,111.73415184020996
361,107.75089263916016
362,106.40478134155273
363,107.93614387512207
364,107.42712020874023
365,106.48298263549805
366,108.18791389465332
367,109.80105400085449
368,108.79898071289062
369,109.94696617126465
370,139.8608684539795
371,119.77410316467285
372,115.4642105102539
373,116.8210506439209
374,116.88399314880371
375,119.86780166625977
376,120.60403823852539
377,107.53202438354492
378,108.20913314819336
379,106.17995262145996
380,106.57620429992676
381,107.85698890686035
382,105.08370399475098
383,109.37213897705078
384,106.84895515441895
385,107.28096961975098
386,107.48696327209473
387,107.76519775390625
388,109.44485664367676
389,108.81733894348145
390,105.82995414733887
391,106.23908042907715
392,107.5901985168457
393,106.62007331848145
394,108.6571216583252
395,108.25610160827637
396,108.30283164978027
397,107.49411582946777
398,108.08181762695312
399,107.45501518249512
400,106.86016082763672
401,107.48982429504395
402,107.56111145019531
403,107.14411735534668
404,108.1089973449707
405,106.9650650024414
406,110.3050708770752
407,109.73334312438965
408,107.90586471557617
409,107.91897773742676
410,106.81796073913574
411,108.31904411315918
412,106.65678977966309
413,108.61706733703613
414,108.33621025085449
415,109.14301872253418
416,106.64725303649902
417,107.89990425109863
418,108.54196548461914
419,107.7890396118164
420,107.8488826751709
421,106.29606246948242
422,104.10761833190918
423,108.57629776000977
424,106.76193237304688
425,108.54911804199219
426,107.32388496398926
427,105.88812828063965
428,105.17024993896484
429,105.62610626220703
430,109.4350814819336
431,105.55028915405273
432,107.09190368652344
433,106.32777214050293
434,105.95703125
435,107.62906074523926
436,106.45794868469238
437,107.4669361114502
438,107.36608505249023
439,107.68318176269531
440,107.19799995422363
441,121.44684791564941
442,111.93704605102539
443,109.40885543823242
444,107.29598999023438
445,108.58607292175293
446,106.29725456237793
447,111.89913749694824
448,107.69915580749512
449,106.85920715332031
450,108.07085037231445
451,106.89520835876465
452,107.8941822052002
453,107.08308219909668
454,109.16304588317871
455,137.7711296081543
456,123.35395812988281
457,116.41311645507812
458,119.87495422363281
459,124.06182289123535
460,117.57016181945801
461,117.7511215209961
462,108.4139347076416
463,106.80603981018066
464,106.48488998413086
465,107.8488826751709
466,106.49394989013672
467,106.37092590332031
468,108.51383209228516
469,105.77726364135742
470,109.40694808959961
471,127.55298614501953
472,119.2779541015625
473,118.18885803222656
474,119.83799934387207
475,120.75996398925781
476,118.93296241760254
477,123.64697456359863
478,124.8779296875
479,107.3300838470459
480,107.40303993225098
481,107.15198516845703
482,104.56228256225586
483,107.12099075317383
484,108.11996459960938
485,106.13012313842773
486,106.98986053466797
487,107.48004913330078
488,131.61993026733398
489,117.82002449035645
490,127.1829605102539
491,120.11504173278809
492,114.99309539794922
493,118.30997467041016
494,116.47319793701172
495,114.65001106262207
496,106.81819915771484
497,107.85317420959473
498,108.12091827392578
499,107.5887680053711
