Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1744141976402,4056,4056,4056,4056,4056,4056,4056,4056,101.18073272705078,103.93994903564453,104.18296813964844,108.78094482421875,102.9363021850586,107.7462158203125,105.25946044921875,105.369140625,102.75198364257813,106.74767303466797,107.52648162841797,101.8870849609375,107.13624572753906,107.8754653930664,15.789472579956055,10,9.523809432983398,9.523809432983398,95.45454406738281,100,95.45454406738281,100,38.68711471557617,17179869184,6442450944,13570211840,6170673152
203,1744141976607,4056,4056,4056,4056,4056,4056,4056,4056,101.18073272705078,103.93994903564453,104.18296813964844,108.78094482421875,102.9363021850586,107.7462158203125,105.25946044921875,105.369140625,102.75198364257813,106.74767303466797,107.52648162841797,101.8870849609375,107.13624572753906,107.8754653930664,10,10,5,0,100,100,100,95.23809814453125,38.68711471557617,17179869184,6442450944,13568917504,6170673152
204,1744141976811,4056,4056,4056,4056,4056,4056,4056,4056,101.18073272705078,103.93994903564453,104.18296813964844,108.78094482421875,102.9363021850586,107.7462158203125,105.25946044921875,105.369140625,102.75198364257813,106.74767303466797,107.52648162841797,101.8870849609375,107.13624572753906,107.8754653930664,28.571430206298828,15.000000953674316,5.263157844543457,5,100,95.23809814453125,95,100,38.68711471557617,17179869184,6442450944,13578878976,6170673152
200,1744141977015,4056,4056,4056,4056,4056,4056,4056,4056,101.20077514648438,103.8367919921875,104.1706771850586,108.62096405029297,102.94281005859375,107.629150390625,105.1902847290039,105.27294158935547,102.75382232666016,106.59909057617188,107.3528060913086,101.81494140625,107.07691192626953,107.83522033691406,20,14.285715103149414,9.523809432983398,9.523809432983398,100,100,100,95.45454406738281,38.68711471557617,17179869184,6442450944,13578878976,6170673152
204,1744141977215,4056,4056,4056,4056,4056,4056,4056,4056,101.20077514648438,103.8367919921875,104.1706771850586,108.62096405029297,102.94281005859375,107.629150390625,105.1902847290039,105.27294158935547,102.75382232666016,106.59909057617188,107.3528060913086,101.81494140625,107.07691192626953,107.83522033691406,21.052631378173828,20,15.000000953674316,9.523809432983398,95,95,95,100,38.68711471557617,17179869184,6442450944,13601112064,6162284544
203,1744141977420,4056,4056,4056,4056,4056,4056,4056,4056,101.20077514648438,103.8367919921875,104.1706771850586,108.62096405029297,102.94281005859375,107.629150390625,105.1902847290039,105.27294158935547,102.75382232666016,106.59909057617188,107.3528060913086,101.81494140625,107.07691192626953,107.83522033691406,15.000000953674316,5.263157844543457,0,0,100,100,95.23809814453125,95.23809814453125,38.010353088378906,17179869184,6442450944,13600473088,6162284544
200,1744141977625,4056,4056,4056,4056,4056,4056,4056,4056,101.20077514648438,103.8367919921875,104.1706771850586,108.62096405029297,102.94281005859375,107.629150390625,105.1902847290039,105.27294158935547,102.75382232666016,106.59909057617188,107.3528060913086,101.81494140625,107.07691192626953,107.83522033691406,23.809524536132813,18.18181800842285,18.18181800842285,10,100,95,100,100,38.010353088378906,17179869184,6442450944,13555023872,6162284544
203,1744141977825,4056,4056,4056,4056,4056,4056,4056,4056,101.20077514648438,103.8367919921875,104.1706771850586,108.62096405029297,102.94281005859375,107.629150390625,105.1902847290039,105.27294158935547,102.75382232666016,106.59909057617188,107.3528060913086,101.81494140625,107.07691192626953,107.83522033691406,20,10.526315689086914,5.263157844543457,5,100,100,100,95,38.010353088378906,17179869184,6442450944,13556482048,6162284544
204,1744141978029,4056,4056,4056,4056,4056,4056,4056,4056,101.4562759399414,104.02007293701172,104.3048095703125,108.69505310058594,103.0844955444336,107.73111724853516,105.41809844970703,105.53644561767578,102.9730224609375,106.73628997802734,107.46685028076172,102.00390625,107.18128967285156,107.96186065673828,15.000000953674316,10,5,0,95.45454406738281,100,100,100,38.010353088378906,17179869184,6442450944,13556432896,6162284544
204,1744141978234,4056,4056,4056,4056,4056,4056,4056,4056,101.4562759399414,104.02007293701172,104.3048095703125,108.69505310058594,103.0844955444336,107.73111724853516,105.41809844970703,105.53644561767578,102.9730224609375,106.73628997802734,107.46685028076172,102.00390625,107.18128967285156,107.96186065673828,20,10,5,0,100,95.23809814453125,95.23809814453125,95.23809814453125,38.010353088378906,17179869184,6442450944,13558808576,6162284544
204,1744141978438,4056,4056,4056,4056,4056,4056,4056,4056,101.4562759399414,104.02007293701172,104.3048095703125,108.69505310058594,103.0844955444336,107.73111724853516,105.41809844970703,105.53644561767578,102.9730224609375,106.73628997802734,107.46685028076172,102.00390625,107.18128967285156,107.96186065673828,20,14.285715103149414,9.523809432983398,9.090909004211426,100,100,100,100,37.81574630737305,17179869184,6442450944,13554876416,6162284544
204,1744141978643,4056,4056,4056,4056,4056,4056,4056,4056,101.4562759399414,104.02007293701172,104.3048095703125,108.69505310058594,103.0844955444336,107.73111724853516,105.41809844970703,105.53644561767578,102.9730224609375,106.73628997802734,107.46685028076172,102.00390625,107.18128967285156,107.96186065673828,19.047618865966797,10,14.285715103149414,5.263157844543457,100,100,100,95.23809814453125,37.81574630737305,17179869184,6442450944,13545177088,6162284544
204,1744141978848,4056,4056,4056,4056,4056,4056,4056,4056,101.46233367919922,104.02936553955078,104.4037857055664,108.66203308105469,103.21600341796875,107.6869888305664,105.30486297607422,105.40081787109375,102.94401550292969,106.71334075927734,107.48393249511719,102.05311584472656,107.24810791015625,107.99829864501953,26.3157901763916,15.000000953674316,10.526315689086914,31.81818199157715,100,95.23809814453125,95.23809814453125,100,37.81574630737305,17179869184,6442450944,13542031360,6162284544
204,1744141979053,4056,4056,4056,4056,4056,4056,4056,4056,101.46233367919922,104.02936553955078,104.4037857055664,108.66203308105469,103.21600341796875,107.6869888305664,105.30486297607422,105.40081787109375,102.94401550292969,106.71334075927734,107.48393249511719,102.05311584472656,107.24810791015625,107.99829864501953,42.85714340209961,38.095237731933594,28.571430206298828,20,95.23809814453125,100,100,100,37.81574630737305,17179869184,6442450944,13545422848,6153895936
204,1744141979257,4056,4056,4056,4056,4056,4056,4056,4056,101.46233367919922,104.02936553955078,104.4037857055664,108.66203308105469,103.21600341796875,107.6869888305664,105.30486297607422,105.40081787109375,102.94401550292969,106.71334075927734,107.48393249511719,102.05311584472656,107.24810791015625,107.99829864501953,100,100,95.23809814453125,95,100,100,100,100,37.81574630737305,17179869184,7516192768,13659799552,6234570752
203,1744141979463,4056,4056,4056,4056,4056,4056,4056,4056,101.46233367919922,104.02936553955078,104.4037857055664,108.66203308105469,103.21600341796875,107.6869888305664,105.30486297607422,105.40081787109375,102.94401550292969,106.71334075927734,107.48393249511719,102.05311584472656,107.24810791015625,107.99829864501953,100,95.23809814453125,100,95,100,100,100,100,37.41797637939453,17179869184,7516192768,13659799552,6291062784
203,1744141979666,4056,4056,4056,4056,4056,4056,4056,4056,101.46233367919922,104.02936553955078,104.4037857055664,108.66203308105469,103.21600341796875,107.6869888305664,105.30486297607422,105.40081787109375,102.94401550292969,106.71334075927734,107.48393249511719,102.05311584472656,107.24810791015625,107.99829864501953,95.23809814453125,95,95.23809814453125,95.23809814453125,100,100,100,95.23809814453125,37.41797637939453,17179869184,7516192768,13659799552,6301876224
201,1744141979870,4056,4056,4056,4056,4056,4056,4056,4056,100.71063232421875,103.24828338623047,103.29410552978516,107.22225952148438,102.02729034423828,106.50270080566406,104.71343994140625,104.60183715820313,102.26152801513672,105.92708587646484,106.38923645019531,101.17225646972656,106.11451721191406,106.65997314453125,94.73684692382813,90,75,60.000003814697266,100,100,100,100,37.41797637939453,17179869184,7516192768,13659799552,6315900928
200,1744141980073,4056,4056,4056,4056,4056,4056,4056,4056,100.71063232421875,103.24828338623047,103.29410552978516,107.22225952148438,102.02729034423828,106.50270080566406,104.71343994140625,104.60183715820313,102.26152801513672,105.92708587646484,106.38923645019531,101.17225646972656,106.11451721191406,106.65997314453125,90.47618865966797,80,75,65,100,95.45454406738281,100,100,37.41797637939453,17179869184,7516192768,13659799552,6350438400
202,1744141980274,4056,4056,4056,4056,4056,4056,4056,4056,100.71063232421875,103.24828338623047,103.29410552978516,107.22225952148438,102.02729034423828,106.50270080566406,104.71343994140625,104.60183715820313,102.26152801513672,105.92708587646484,106.38923645019531,101.17225646972656,106.11451721191406,106.65997314453125,100,100,90,90,100,100,100,100,37.41797637939453,17179869184,7516192768,13700202496,6367412224
204,1744141980477,4056,4056,4056,4056,4056,4056,4056,4056,100.71063232421875,103.24828338623047,103.29410552978516,107.22225952148438,102.02729034423828,106.50270080566406,104.71343994140625,104.60183715820313,102.26152801513672,105.92708587646484,106.38923645019531,101.17225646972656,106.11451721191406,106.65997314453125,90.47618865966797,85,73.68421173095703,65,95.45454406738281,100,100,100,37.132816314697266,17179869184,7516192768,13700202496,6367412224
200,1744141980682,4056,4056,4056,4056,4056,4056,4056,4056,100.71063232421875,103.24828338623047,103.29410552978516,107.22225952148438,102.02729034423828,106.50270080566406,104.71343994140625,104.60183715820313,102.26152801513672,105.92708587646484,106.38923645019531,101.17225646972656,106.11451721191406,106.65997314453125,78.94737243652344,61.904762268066406,55,50,100,100,95.23809814453125,100,37.132816314697266,17179869184,7516192768,13700202496,6367412224
204,1744141980883,4056,4056,4056,4056,4056,4056,4056,4056,101.6682357788086,103.795654296875,103.924560546875,107.98699188232422,102.68731689453125,107.22057342529297,105.6710433959961,105.70470428466797,103.1834945678711,106.40491485595703,106.87052917480469,101.73326873779297,106.73969268798828,107.35989379882813,76.19047546386719,35,15.000000953674316,5.263157844543457,100,100,100,95,37.132816314697266,17179869184,7516192768,13700202496,6367412224
204,1744141981087,4056,4056,4056,4056,4056,4056,4056,4056,101.6682357788086,103.795654296875,103.924560546875,107.98699188232422,102.68731689453125,107.22057342529297,105.6710433959961,105.70470428466797,103.1834945678711,106.40491485595703,106.87052917480469,101.73326873779297,106.73969268798828,107.35989379882813,60.000003814697266,25,14.285715103149414,9.523809432983398,100,100,100,100,37.132816314697266,17179869184,7516192768,13700202496,6367412224
202,1744141981292,4056,4056,4056,4056,4056,4056,4056,4056,101.6682357788086,103.795654296875,103.924560546875,107.98699188232422,102.68731689453125,107.22057342529297,105.6710433959961,105.70470428466797,103.1834945678711,106.40491485595703,106.87052917480469,101.73326873779297,106.73969268798828,107.35989379882813,30.000001907348633,25,14.285715103149414,9.523809432983398,100,95.23809814453125,100,100,37.132816314697266,17179869184,7516192768,13736869888,6367412224
199,1744141981495,4056,4056,4056,4056,4056,4056,4056,4056,101.6682357788086,103.795654296875,103.924560546875,107.98699188232422,102.68731689453125,107.22057342529297,105.6710433959961,105.70470428466797,103.1834945678711,106.40491485595703,106.87052917480469,101.73326873779297,106.73969268798828,107.35989379882813,20,10,0,5,100,100,95,100,39.85293197631836,17179869184,7516192768,13737345024,6367412224
204,1744141981695,4056,4056,4056,4056,4056,4056,4056,4056,101.6682357788086,103.795654296875,103.924560546875,107.98699188232422,102.68731689453125,107.22057342529297,105.6710433959961,105.70470428466797,103.1834945678711,106.40491485595703,106.87052917480469,101.73326873779297,106.73969268798828,107.35989379882813,15.000000953674316,14.285715103149414,9.523809432983398,5,95,100,100,95.23809814453125,39.85293197631836,17179869184,7516192768,13740195840,6367412224
203,1744141981900,4056,4056,4056,4056,4056,4056,4056,4056,102.09182739257813,104.41786193847656,104.6357421875,108.63939666748047,103.52932739257813,107.79850006103516,105.80801391601563,105.94874572753906,103.46027374267578,106.89970397949219,107.62096405029297,102.43643951416016,107.31175231933594,108.10462188720703,25,15.789472579956055,10,9.523809432983398,100,100,100,100,39.85293197631836,17179869184,7516192768,13727039488,6367412224
202,1744141982104,4056,4056,4056,4056,4056,4056,4056,4056,102.09182739257813,104.41786193847656,104.6357421875,108.63939666748047,103.52932739257813,107.79850006103516,105.80801391601563,105.94874572753906,103.46027374267578,106.89970397949219,107.62096405029297,102.43643951416016,107.31175231933594,108.10462188720703,65,30.000001907348633,25,20,100,95.45454406738281,95,95.23809814453125,39.85293197631836,17179869184,7516192768,13728890880,6367412224
202,1744141982307,4056,4056,4056,4056,4056,4056,4056,4056,102.09182739257813,104.41786193847656,104.6357421875,108.63939666748047,103.52932739257813,107.79850006103516,105.80801391601563,105.94874572753906,103.46027374267578,106.89970397949219,107.62096405029297,102.43643951416016,107.31175231933594,108.10462188720703,70,28.571430206298828,21.052631378173828,5,100,100,100,100,39.85293197631836,17179869184,7516192768,13741817856,6367412224
202,1744141982510,4056,4056,4056,4056,4056,4056,4056,4056,102.09182739257813,104.41786193847656,104.6357421875,108.63939666748047,103.52932739257813,107.79850006103516,105.80801391601563,105.94874572753906,103.46027374267578,106.89970397949219,107.62096405029297,102.43643951416016,107.31175231933594,108.10462188720703,66.66667175292969,20,18.18181800842285,9.523809432983398,95.23809814453125,100,100,100,38.656368255615234,17179869184,7516192768,13743800320,6367412224
203,1744141982712,4056,4056,4056,4056,4056,4056,4056,4056,102.09182739257813,104.41786193847656,104.6357421875,108.63939666748047,103.52932739257813,107.79850006103516,105.80801391601563,105.94874572753906,103.46027374267578,106.89970397949219,107.62096405029297,102.43643951416016,107.31175231933594,108.10462188720703,25,10.526315689086914,5.263157844543457,0,100,100,100,100,38.656368255615234,17179869184,7516192768,13730086912,6367412224
204,1744141982916,4056,4056,4056,4056,4056,4056,4056,4056,101.95720672607422,104.34269714355469,104.44733428955078,108.59680938720703,103.32876586914063,107.75360870361328,105.64598083496094,105.75902557373047,103.32428741455078,106.83502960205078,107.53205108642578,102.37659454345703,107.12556457519531,107.89604187011719,15.789472579956055,14.285715103149414,5,9.523809432983398,95.45454406738281,95,95.23809814453125,95.45454406738281,38.656368255615234,17179869184,7516192768,13730086912,6367412224
204,1744141983121,4056,4056,4056,4056,4056,4056,4056,4056,101.95720672607422,104.34269714355469,104.44733428955078,108.59680938720703,103.32876586914063,107.75360870361328,105.64598083496094,105.75902557373047,103.32428741455078,106.83502960205078,107.53205108642578,102.37659454345703,107.12556457519531,107.89604187011719,20,15.000000953674316,9.523809432983398,0,100,100,100,100,38.656368255615234,17179869184,7516192768,13730086912,6367412224
202,1744141983326,4056,4056,4056,4056,4056,4056,4056,4056,101.95720672607422,104.34269714355469,104.44733428955078,108.59680938720703,103.32876586914063,107.75360870361328,105.64598083496094,105.75902557373047,103.32428741455078,106.83502960205078,107.53205108642578,102.37659454345703,107.12556457519531,107.89604187011719,19.047618865966797,10,0,0,100,100,100,100,36.633487701416016,17179869184,7516192768,13731430400,6367412224
204,1744141983528,4056,4056,4056,4056,4056,4056,4056,4056,101.95720672607422,104.34269714355469,104.44733428955078,108.59680938720703,103.32876586914063,107.75360870361328,105.64598083496094,105.75902557373047,103.32428741455078,106.83502960205078,107.53205108642578,102.37659454345703,107.12556457519531,107.89604187011719,25,14.285715103149414,9.523809432983398,9.523809432983398,95.23809814453125,100,100,95.23809814453125,36.633487701416016,17179869184,7516192768,13729447936,6367412224
201,1744141983733,4056,4056,4056,4056,4056,4056,4056,4056,101.95720672607422,104.34269714355469,104.44733428955078,108.59680938720703,103.32876586914063,107.75360870361328,105.64598083496094,105.75902557373047,103.32428741455078,106.83502960205078,107.53205108642578,102.37659454345703,107.12556457519531,107.89604187011719,80,20,15.000000953674316,5,100,100,100,100,36.633487701416016,17179869184,7516192768,13731659776,6367412224
204,1744141983935,4056,4056,4056,4056,4056,4056,4056,4056,101.6535873413086,104.33119201660156,104.6240005493164,108.66859436035156,103.53321838378906,107.810302734375,105.25424194335938,105.34188842773438,103.00435638427734,106.85851287841797,107.57221984863281,102.40113830566406,107.28413391113281,108.01963806152344,71.42857360839844,25,10,5,100,95.23809814453125,100,100,36.633487701416016,17179869184,7516192768,13731758080,6367412224
204,1744141984140,4056,4056,4056,4056,4056,4056,4056,4056,101.6535873413086,104.33119201660156,104.6240005493164,108.66859436035156,103.53321838378906,107.810302734375,105.25424194335938,105.34188842773438,103.00435638427734,106.85851287841797,107.57221984863281,102.40113830566406,107.28413391113281,108.01963806152344,63.15789031982422,30.000001907348633,25,15.000000953674316,100,100,95.23809814453125,100,36.633487701416016,17179869184,7516192768,13732806656,6367412224
204,1744141984345,4056,4056,4056,4056,4056,4056,4056,4056,101.6535873413086,104.33119201660156,104.6240005493164,108.66859436035156,103.53321838378906,107.810302734375,105.25424194335938,105.34188842773438,103.00435638427734,106.85851287841797,107.57221984863281,102.40113830566406,107.28413391113281,108.01963806152344,28.571430206298828,14.285715103149414,9.523809432983398,4.761904716491699,100,100,100,95.23809814453125,36.15434646606445,17179869184,7516192768,13736263680,6367412224
199,1744141984552,4056,4056,4056,4056,4056,4056,4056,4056,101.6535873413086,104.33119201660156,104.6240005493164,108.66859436035156,103.53321838378906,107.810302734375,105.25424194335938,105.34188842773438,103.00435638427734,106.85851287841797,107.57221984863281,102.40113830566406,107.28413391113281,108.01963806152344,40,36.842105865478516,33.333335876464844,33.333335876464844,100,95.45454406738281,95.45454406738281,100,36.15434646606445,17179869184,7516192768,13776764928,6360203264
204,1744141984752,4056,4056,4056,4056,4056,4056,4056,4056,101.6535873413086,104.33119201660156,104.6240005493164,108.66859436035156,103.53321838378906,107.810302734375,105.25424194335938,105.34188842773438,103.00435638427734,106.85851287841797,107.57221984863281,102.40113830566406,107.28413391113281,108.01963806152344,63.15789031982422,50,45,36.842105865478516,95,100,100,95,36.15434646606445,17179869184,7516192768,13743112192,6424887296
204,1744141984957,4056,4056,4056,4056,4056,4056,4056,4056,101.33119201660156,103.6377182006836,103.60884094238281,107.1266860961914,102.59053802490234,106.45948791503906,104.7134017944336,104.67436218261719,102.5905990600586,105.935302734375,106.45105743408203,101.77667236328125,106.06780242919922,106.65898132324219,35,15.000000953674316,5.263157844543457,4.761904716491699,100,100,100,95.23809814453125,36.15434646606445,17179869184,7516192768,13748600832,6424887296
203,1744141985162,4056,4056,4056,4056,4056,4056,4056,4056,101.33119201660156,103.6377182006836,103.60884094238281,107.1266860961914,102.59053802490234,106.45948791503906,104.7134017944336,104.67436218261719,102.5905990600586,105.935302734375,106.45105743408203,101.77667236328125,106.06780242919922,106.65898132324219,80.95238494873047,33.333335876464844,19.047618865966797,10,95.23809814453125,100,95.45454406738281,100,36.15434646606445,17179869184,7516192768,13711474688,6424887296
202,1744141985365,4056,4056,4056,4056,4056,4056,4056,4056,101.33119201660156,103.6377182006836,103.60884094238281,107.1266860961914,102.59053802490234,106.45948791503906,104.7134017944336,104.67436218261719,102.5905990600586,105.935302734375,106.45105743408203,101.77667236328125,106.06780242919922,106.65898132324219,63.15789031982422,30.000001907348633,10.526315689086914,10,100,95.45454406738281,100,100,35.1548957824707,17179869184,7516192768,13710180352,6424887296
204,1744141985568,4056,4056,4056,4056,4056,4056,4056,4056,101.33119201660156,103.6377182006836,103.60884094238281,107.1266860961914,102.59053802490234,106.45948791503906,104.7134017944336,104.67436218261719,102.5905990600586,105.935302734375,106.45105743408203,101.77667236328125,106.06780242919922,106.65898132324219,15.000000953674316,15.000000953674316,9.523809432983398,0,100,100,100,100,35.1548957824707,17179869184,7516192768,13711540224,6424887296
204,1744141985773,4056,4056,4056,4056,4056,4056,4056,4056,101.33119201660156,103.6377182006836,103.60884094238281,107.1266860961914,102.59053802490234,106.45948791503906,104.7134017944336,104.67436218261719,102.5905990600586,105.935302734375,106.45105743408203,101.77667236328125,106.06780242919922,106.65898132324219,23.809524536132813,14.285715103149414,9.523809432983398,5,100,100,100,100,35.1548957824707,17179869184,7516192768,13710082048,6424887296
204,1744141985977,4056,4056,4056,4056,4056,4056,4056,4056,102.43535614013672,104.83775329589844,104.4392318725586,108.5042724609375,103.35128021240234,107.61936950683594,106.13316345214844,106.25299072265625,103.80216979980469,107.27290344238281,107.93404388427734,102.8618392944336,107.07813262939453,107.86402893066406,15.789472579956055,10,5,4.761904716491699,100,100,100,95.23809814453125,35.1548957824707,17179869184,7516192768,13709770752,6424887296
4,1744141986182,4056,4056,4056,4056,4056,4056,4056,4056,102.43535614013672,104.83775329589844,104.4392318725586,108.5042724609375,103.35128021240234,107.61936950683594,106.13316345214844,106.25299072265625,103.80216979980469,107.27290344238281,107.93404388427734,102.8618392944336,107.07813262939453,107.86402893066406,27.272727966308594,15.000000953674316,9.523809432983398,4.761904716491699,95.23809814453125,95.23809814453125,95.23809814453125,100,35.1548957824707,17179869184,7516192768,13710917632,6424887296
