timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-04T17:53:32,vit-base-patch16-224-in21k,95feec97-f646-4671-8d4d-8529d23107ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,853.1289519170023,0.0004366000993685,5.117633136087065e-07,0.4194000000000001,0.0,6.0,0.0008503544347165,3.903792804713564e-06,0.0007771476336133,0.0016314058611346,The Netherlands,NLD,south holland,,,macOS-14.6.1-arm64-arm-64bit,3.10.10,2.8.3,8,Apple M3,1,Apple M3,4.3604,51.9975,16.0,machine,N,1.0
2025-04-04T18:04:33,vit-base-patch16-224-in21k,c3693323-52a2-42c4-b526-05b64ac0e50e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.442008625002927,2.601317162187166e-06,2.273479462777892e-07,0.109,0.0038,6.0,1.7327919108941495e-07,9.0480561484991e-09,9.537789791672063e-06,9.720117038909976e-06,The Netherlands,NLD,south holland,,,macOS-14.6.1-arm64-arm-64bit,3.10.10,2.8.3,8,Apple M3,1,Apple M3,4.3604,51.9975,16.0,machine,N,1.0
2025-04-04T18:21:54,vit-base-patch16-224-in21k,9ad6b1e3-b078-4714-8858-5886811f771a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,887.4329350419939,0.00046592258101354404,5.250228638308272e-07,0.15549999999999997,0.0047,6.0,0.0009100973297533593,9.032409552539403e-06,0.0008218429049966772,0.001740972644302576,The Netherlands,NLD,south holland,,,macOS-14.6.1-arm64-arm-64bit,3.10.10,2.8.3,8,Apple M3,1,Apple M3,4.3604,51.9975,16.0,machine,N,1.0
