Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743767841694,4056,4056,4056,4056,4056,4056,4056,4056,45.113155364990234,44.44350051879883,42.74489212036133,42.879920959472656,42.80222702026367,42.982460021972656,45.583744049072266,45.655670166015625,44.972164154052734,44.49640655517578,44.44891357421875,44.1082649230957,42.89536666870117,42.99003982543945,0,0,0,0,100,NaN,100,100,11.343273162841797,17179869184,2147483648,11842060288,778698752
204,1743767841694,4056,4056,4056,4056,4056,4056,4056,4056,45.113155364990234,44.44350051879883,42.74489212036133,42.879920959472656,42.80222702026367,42.982460021972656,45.583744049072266,45.655670166015625,44.972164154052734,44.49640655517578,44.44891357421875,44.1082649230957,42.89536666870117,42.99003982543945,NaN,0,NaN,0,100,100,NaN,0,11.343273162841797,17179869184,2147483648,11842060288,778698752
204,1743767841899,4056,4056,4056,4056,4056,4056,4056,4056,45.113155364990234,44.44350051879883,42.74489212036133,42.879920959472656,42.80222702026367,42.982460021972656,45.583744049072266,45.655670166015625,44.972164154052734,44.49640655517578,44.44891357421875,44.1082649230957,42.89536666870117,42.99003982543945,35,25,15.000000953674316,14.285715103149414,90,90.47618865966797,90.47618865966797,95,11.343273162841797,17179869184,2147483648,11842060288,778698752
204,1743767842104,4056,4056,4056,4056,4056,4056,4056,4056,55.632591247558594,57.06019592285156,57.22309112548828,60.39705276489258,56.28282928466797,59.44778823852539,58.21187210083008,58.665496826171875,56.37335205078125,58.80065155029297,59.52859115600586,55.62161636352539,59.118770599365234,60.02014923095703,25,20,14.285715103149414,5,95.23809814453125,90,95,90.47618865966797,11.343273162841797,17179869184,2147483648,11842060288,778698752
204,1743767842309,4056,4056,4056,4056,4056,4056,4056,4056,55.632591247558594,57.06019592285156,57.22309112548828,60.39705276489258,56.28282928466797,59.44778823852539,58.21187210083008,58.665496826171875,56.37335205078125,58.80065155029297,59.52859115600586,55.62161636352539,59.118770599365234,60.02014923095703,23.809524536132813,15.000000953674316,10.526315689086914,9.523809432983398,85,90.47618865966797,90,90,11.343273162841797,17179869184,2147483648,12167970816,778698752
204,1743767842514,4056,4056,4056,4056,4056,4056,4056,4056,55.632591247558594,57.06019592285156,57.22309112548828,60.39705276489258,56.28282928466797,59.44778823852539,58.21187210083008,58.665496826171875,56.37335205078125,58.80065155029297,59.52859115600586,55.62161636352539,59.118770599365234,60.02014923095703,28.571430206298828,25,19.047618865966797,5,90.47618865966797,94.73684692382813,90.47618865966797,90.47618865966797,9.031731605529785,17179869184,2147483648,12259246080,778698752
203,1743767842719,4056,4056,4056,4056,4056,4056,4056,4056,55.632591247558594,57.06019592285156,57.22309112548828,60.39705276489258,56.28282928466797,59.44778823852539,58.21187210083008,58.665496826171875,56.37335205078125,58.80065155029297,59.52859115600586,55.62161636352539,59.118770599365234,60.02014923095703,21.052631378173828,20,14.285715103149414,9.523809432983398,95,90.47618865966797,90.47618865966797,95,9.031731605529785,17179869184,2147483648,12307546112,778698752
204,1743767842922,4056,4056,4056,4056,4056,4056,4056,4056,55.632591247558594,57.06019592285156,57.22309112548828,60.39705276489258,56.28282928466797,59.44778823852539,58.21187210083008,58.665496826171875,56.37335205078125,58.80065155029297,59.52859115600586,55.62161636352539,59.118770599365234,60.02014923095703,20,19.047618865966797,15.000000953674316,5,90,90.47618865966797,94.73684692382813,90,9.031731605529785,17179869184,2147483648,12374425600,778698752
204,1743767843127,4056,4056,4056,4056,4056,4056,4056,4056,72.08336639404297,74.83834838867188,75.25856018066406,80.08229064941406,73.52534484863281,78.65563201904297,76.53348541259766,77.08931732177734,73.78440856933594,77.84387969970703,79.0248031616211,72.65469360351563,78.23985290527344,79.3541030883789,23.809524536132813,19.047618865966797,10,4.761904716491699,90,94.73684692382813,90.47618865966797,90.47618865966797,9.031731605529785,17179869184,2147483648,12425953280,778698752
204,1743767843332,4056,4056,4056,4056,4056,4056,4056,4056,72.08336639404297,74.83834838867188,75.25856018066406,80.08229064941406,73.52534484863281,78.65563201904297,76.53348541259766,77.08931732177734,73.78440856933594,77.84387969970703,79.0248031616211,72.65469360351563,78.23985290527344,79.3541030883789,10.526315689086914,15.000000953674316,10,0,90.90909576416016,90.90909576416016,90.47618865966797,95,9.031731605529785,17179869184,2147483648,12483297280,778698752
204,1743767843536,4056,4056,4056,4056,4056,4056,4056,4056,72.08336639404297,74.83834838867188,75.25856018066406,80.08229064941406,73.52534484863281,78.65563201904297,76.53348541259766,77.08931732177734,73.78440856933594,77.84387969970703,79.0248031616211,72.65469360351563,78.23985290527344,79.3541030883789,23.809524536132813,19.047618865966797,14.285715103149414,9.523809432983398,90,94.73684692382813,95,90.47618865966797,26.670307159423828,17179869184,2147483648,12550209536,778698752
204,1743767843741,4056,4056,4056,4056,4056,4056,4056,4056,72.08336639404297,74.83834838867188,75.25856018066406,80.08229064941406,73.52534484863281,78.65563201904297,76.53348541259766,77.08931732177734,73.78440856933594,77.84387969970703,79.0248031616211,72.65469360351563,78.23985290527344,79.3541030883789,19.047618865966797,15.000000953674316,14.285715103149414,0,95,90.90909576416016,90,95,26.670307159423828,17179869184,2147483648,12566757376,778698752
204,1743767843946,4056,4056,4056,4056,4056,4056,4056,4056,72.08336639404297,74.83834838867188,75.25856018066406,80.08229064941406,73.52534484863281,78.65563201904297,76.53348541259766,77.08931732177734,73.78440856933594,77.84387969970703,79.0248031616211,72.65469360351563,78.23985290527344,79.3541030883789,20,15.000000953674316,14.285715103149414,0,90,94.73684692382813,90.47618865966797,90,26.670307159423828,17179869184,2147483648,12631113728,778698752
203,1743767844151,4056,4056,4056,4056,4056,4056,4056,4056,76.64823150634766,79.6122817993164,79.79694366455078,85.02076721191406,78.2238540649414,83.63257598876953,81.26388549804688,81.73188018798828,78.30854034423828,82.74308013916016,83.9595947265625,77.32901000976563,83.00706481933594,84.2396011352539,19.047618865966797,15.000000953674316,10,9.523809432983398,90.47618865966797,90.47618865966797,90,90.47618865966797,26.670307159423828,17179869184,2147483648,12631113728,778698752
204,1743767844355,4056,4056,4056,4056,4056,4056,4056,4056,76.64823150634766,79.6122817993164,79.79694366455078,85.02076721191406,78.2238540649414,83.63257598876953,81.26388549804688,81.73188018798828,78.30854034423828,82.74308013916016,83.9595947265625,77.32901000976563,83.00706481933594,84.2396011352539,21.052631378173828,19.047618865966797,15.000000953674316,0,90,95,95,95,26.670307159423828,17179869184,2147483648,12735545344,778698752
204,1743767844560,4056,4056,4056,4056,4056,4056,4056,4056,76.64823150634766,79.6122817993164,79.79694366455078,85.02076721191406,78.2238540649414,83.63257598876953,81.26388549804688,81.73188018798828,78.30854034423828,82.74308013916016,83.9595947265625,77.32901000976563,83.00706481933594,84.2396011352539,23.809524536132813,20,10,4.761904716491699,90.47618865966797,90.47618865966797,90,90,27.0151424407959,17179869184,2147483648,12797001728,778698752
204,1743767844765,4056,4056,4056,4056,4056,4056,4056,4056,76.64823150634766,79.6122817993164,79.79694366455078,85.02076721191406,78.2238540649414,83.63257598876953,81.26388549804688,81.73188018798828,78.30854034423828,82.74308013916016,83.9595947265625,77.32901000976563,83.00706481933594,84.2396011352539,15.000000953674316,15.000000953674316,14.285715103149414,0,95,95,90.47618865966797,90.47618865966797,27.0151424407959,17179869184,2147483648,12827394048,778698752
203,1743767844970,4056,4056,4056,4056,4056,4056,4056,4056,76.64823150634766,79.6122817993164,79.79694366455078,85.02076721191406,78.2238540649414,83.63257598876953,81.26388549804688,81.73188018798828,78.30854034423828,82.74308013916016,83.9595947265625,77.32901000976563,83.00706481933594,84.2396011352539,20,10,10,5,90,95,95,95,27.0151424407959,17179869184,2147483648,12868485120,778698752
200,1743767845174,4056,4056,4056,4056,4056,4056,4056,4056,79.7907943725586,82.82535552978516,82.87322235107422,88.07855987548828,81.24359893798828,86.6645736694336,84.448974609375,84.85417938232422,81.50846099853516,85.93436431884766,87.1634521484375,80.49273681640625,86.0553207397461,87.22589874267578,23.809524536132813,19.047618865966797,15.000000953674316,5,90.47618865966797,90.47618865966797,90.47618865966797,90.47618865966797,27.0151424407959,17179869184,2147483648,12905512960,778698752
204,1743767845374,4056,4056,4056,4056,4056,4056,4056,4056,79.7907943725586,82.82535552978516,82.87322235107422,88.07855987548828,81.24359893798828,86.6645736694336,84.448974609375,84.85417938232422,81.50846099853516,85.93436431884766,87.1634521484375,80.49273681640625,86.0553207397461,87.22589874267578,31.57894515991211,25,15.000000953674316,10,94.73684692382813,90,95,94.73684692382813,27.0151424407959,17179869184,2147483648,12919226368,778698752
202,1743767845579,4056,4056,4056,4056,4056,4056,4056,4056,79.7907943725586,82.82535552978516,82.87322235107422,88.07855987548828,81.24359893798828,86.6645736694336,84.448974609375,84.85417938232422,81.50846099853516,85.93436431884766,87.1634521484375,80.49273681640625,86.0553207397461,87.22589874267578,35,30.000001907348633,23.809524536132813,14.285715103149414,90.47618865966797,90,95,90.47618865966797,27.123085021972656,17179869184,2147483648,12956385280,778698752
201,1743767845782,4056,4056,4056,4056,4056,4056,4056,4056,79.7907943725586,82.82535552978516,82.87322235107422,88.07855987548828,81.24359893798828,86.6645736694336,84.448974609375,84.85417938232422,81.50846099853516,85.93436431884766,87.1634521484375,80.49273681640625,86.0553207397461,87.22589874267578,50,30.000001907348633,15.789472579956055,15.000000953674316,95.23809814453125,95.23809814453125,95,95,27.123085021972656,17179869184,2147483648,12956385280,778698752
