Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1743799677714,4056,4056,4056,4056,4056,4056,4056,4056,52.585411071777344,52.935569763183594,52.919715881347656,54.155555725097656,52.78524398803711,53.8367805480957,53.53567123413086,53.65358352661133,52.783782958984375,53.56383514404297,53.72187423706055,52.257659912109375,53.79183578491211,53.88196563720703,95,95,89.47368621826172,80,76.19047546386719,100,30.000001907348633,100,9.83359146118164,17179869184,2147483648,7685996544,355074048
204,1743799677918,4056,4056,4056,4056,4056,4056,4056,4056,52.585411071777344,52.935569763183594,52.919715881347656,54.155555725097656,52.78524398803711,53.8367805480957,53.53567123413086,53.65358352661133,52.783782958984375,53.56383514404297,53.72187423706055,52.257659912109375,53.79183578491211,53.88196563720703,80.95238494873047,70,61.904762268066406,47.619049072265625,100,100,35,100,9.83359146118164,17179869184,2147483648,7685996544,355074048
200,1743799678123,4056,4056,4056,4056,4056,4056,4056,4056,52.24812316894531,52.38611602783203,52.13066864013672,52.98796463012695,52.06907653808594,52.806880950927734,52.79022979736328,52.713130950927734,52.43380355834961,52.754024505615234,52.774986267089844,51.92118835449219,52.48988342285156,52.7131233215332,60.000003814697266,40,31.57894515991211,31.57894515991211,100,100,100,100,9.83359146118164,17179869184,2147483648,7685996544,355074048
204,1743799678324,4056,4056,4056,4056,4056,4056,4056,4056,52.24812316894531,52.38611602783203,52.13066864013672,52.98796463012695,52.06907653808594,52.806880950927734,52.79022979736328,52.713130950927734,52.43380355834961,52.754024505615234,52.774986267089844,51.92118835449219,52.48988342285156,52.7131233215332,60.000003814697266,30.000001907348633,23.809524536132813,15.000000953674316,100,100,100,95,9.83359146118164,17179869184,2147483648,7740899328,355074048
204,1743799678529,4056,4056,4056,4056,4056,4056,4056,4056,52.24812316894531,52.38611602783203,52.13066864013672,52.98796463012695,52.06907653808594,52.806880950927734,52.79022979736328,52.713130950927734,52.43380355834961,52.754024505615234,52.774986267089844,51.92118835449219,52.48988342285156,52.7131233215332,60.000003814697266,33.333335876464844,25,10,100,100,95.23809814453125,100,10.09277057647705,17179869184,2147483648,7744421888,355074048
204,1743799678734,4056,4056,4056,4056,4056,4056,4056,4056,52.24812316894531,52.38611602783203,52.13066864013672,52.98796463012695,52.06907653808594,52.806880950927734,52.79022979736328,52.713130950927734,52.43380355834961,52.754024505615234,52.774986267089844,51.92118835449219,52.48988342285156,52.7131233215332,55,36.842105865478516,25,14.285715103149414,100,100,100,100,10.09277057647705,17179869184,2147483648,7750778880,355074048
204,1743799678939,4056,4056,4056,4056,4056,4056,4056,4056,52.24812316894531,52.38611602783203,52.13066864013672,52.98796463012695,52.06907653808594,52.806880950927734,52.79022979736328,52.713130950927734,52.43380355834961,52.754024505615234,52.774986267089844,51.92118835449219,52.48988342285156,52.7131233215332,65,52.38095474243164,28.571430206298828,15.000000953674316,100,100,100,100,10.09277057647705,17179869184,2147483648,7754661888,355074048
203,1743799679144,4056,4056,4056,4056,4056,4056,4056,4056,53.03968048095703,53.25276565551758,53.74286651611328,54.135562896728516,53.807064056396484,54.048133850097656,53.70817947387695,53.71295166015625,53.16493606567383,53.684852600097656,53.69161605834961,52.672454833984375,54.56745147705078,54.57916259765625,84.21052551269531,75,70,70,86.36363983154297,85,90,90,10.09277057647705,17179869184,2147483648,7775764480,355074048
200,1743799679347,4056,4056,4056,4056,4056,4056,4056,4056,53.03968048095703,53.25276565551758,53.74286651611328,54.135562896728516,53.807064056396484,54.048133850097656,53.70817947387695,53.71295166015625,53.16493606567383,53.684852600097656,53.69161605834961,52.672454833984375,54.56745147705078,54.57916259765625,100,100,100,100,90,85.71428680419922,66.66667175292969,80,10.09277057647705,17179869184,2147483648,7793786880,355074048
202,1743799679548,4056,4056,4056,4056,4056,4056,4056,4056,53.03968048095703,53.25276565551758,53.74286651611328,54.135562896728516,53.807064056396484,54.048133850097656,53.70817947387695,53.71295166015625,53.16493606567383,53.684852600097656,53.69161605834961,52.672454833984375,54.56745147705078,54.57916259765625,61.904762268066406,47.36842346191406,30.000001907348633,33.333335876464844,94.73684692382813,94.73684692382813,95,95,10.173107147216797,17179869184,2147483648,7781810176,355074048
204,1743799679751,4056,4056,4056,4056,4056,4056,4056,4056,53.03968048095703,53.25276565551758,53.74286651611328,54.135562896728516,53.807064056396484,54.048133850097656,53.70817947387695,53.71295166015625,53.16493606567383,53.684852600097656,53.69161605834961,52.672454833984375,54.56745147705078,54.57916259765625,68.42105102539063,45,38.095237731933594,35,100,100,100,95.23809814453125,10.173107147216797,17179869184,2147483648,7781810176,355074048
201,1743799679956,4056,4056,4056,4056,4056,4056,4056,4056,53.03968048095703,53.25276565551758,53.74286651611328,54.135562896728516,53.807064056396484,54.048133850097656,53.70817947387695,53.71295166015625,53.16493606567383,53.684852600097656,53.69161605834961,52.672454833984375,54.56745147705078,54.57916259765625,57.142860412597656,35,26.3157901763916,25,100,100,100,100,10.173107147216797,17179869184,2147483648,7781810176,355074048
200,1743799680158,4056,4056,4056,4056,4056,4056,4056,4056,52.96753692626953,53.100929260253906,53.43659210205078,53.8971061706543,53.443695068359375,53.76823425292969,53.52620315551758,53.5825080871582,53.10118865966797,53.49867248535156,53.51049041748047,52.588966369628906,54.074928283691406,54.10655975341797,52.6315803527832,40,28.571430206298828,20,100,100,100,100,10.173107147216797,17179869184,2147483648,7781810176,355074048
203,1743799680358,4056,4056,4056,4056,4056,4056,4056,4056,52.96753692626953,53.100929260253906,53.43659210205078,53.8971061706543,53.443695068359375,53.76823425292969,53.52620315551758,53.5825080871582,53.10118865966797,53.49867248535156,53.51049041748047,52.588966369628906,54.074928283691406,54.10655975341797,75,60.000003814697266,50,40,90,95.23809814453125,75,95.23809814453125,10.173107147216797,17179869184,2147483648,7862075392,355074048
200,1743799680562,4056,4056,4056,4056,4056,4056,4056,4056,52.96753692626953,53.100929260253906,53.43659210205078,53.8971061706543,53.443695068359375,53.76823425292969,53.52620315551758,53.5825080871582,53.10118865966797,53.49867248535156,53.51049041748047,52.588966369628906,54.074928283691406,54.10655975341797,95.23809814453125,95,94.73684692382813,90.47618865966797,0,25,0,65,9.940207481384277,17179869184,2147483648,7879917568,355074048
204,1743799680763,4056,4056,4056,4056,4056,4056,4056,4056,52.96753692626953,53.100929260253906,53.43659210205078,53.8971061706543,53.443695068359375,53.76823425292969,53.52620315551758,53.5825080871582,53.10118865966797,53.49867248535156,53.51049041748047,52.588966369628906,54.074928283691406,54.10655975341797,100,95,100,100,95,100,30.000001907348633,100,9.940207481384277,17179869184,2147483648,7879917568,355074048
206,1743799680968,4056,4056,4056,4056,4056,4056,4056,4056,52.96753692626953,53.100929260253906,53.43659210205078,53.8971061706543,53.443695068359375,53.76823425292969,53.52620315551758,53.5825080871582,53.10118865966797,53.49867248535156,53.51049041748047,52.588966369628906,54.074928283691406,54.10655975341797,100,100,95.23809814453125,100,57.142860412597656,100,0,100,9.940207481384277,17179869184,2147483648,7879917568,355074048
199,1743799681176,4056,4056,4056,4056,4056,4056,4056,4056,52.32322311401367,52.445106506347656,52.15751647949219,53.04281234741211,52.09114074707031,52.91613006591797,52.68559265136719,52.70004653930664,52.37754821777344,52.74071502685547,52.72086715698242,52.022438049316406,52.337310791015625,52.54170227050781,95.45454406738281,100,100,95.45454406738281,95.45454406738281,100,19.047618865966797,100,9.940207481384277,17179869184,2147483648,7879917568,355074048
205,1743799681375,4056,4056,4056,4056,4056,4056,4056,4056,52.32322311401367,52.445106506347656,52.15751647949219,53.04281234741211,52.09114074707031,52.91613006591797,52.68559265136719,52.70004653930664,52.37754821777344,52.74071502685547,52.72086715698242,52.022438049316406,52.337310791015625,52.54170227050781,100,100,95.23809814453125,100,66.66667175292969,100,0,100,9.940207481384277,17179869184,2147483648,7863844864,355074048
203,1743799681581,4056,4056,4056,4056,4056,4056,4056,4056,52.32322311401367,52.445106506347656,52.15751647949219,53.04281234741211,52.09114074707031,52.91613006591797,52.68559265136719,52.70004653930664,52.37754821777344,52.74071502685547,52.72086715698242,52.022438049316406,52.337310791015625,52.54170227050781,100,100,100,100,100,100,25,100,9.9957914352417,17179869184,2147483648,7862075392,355074048
204,1743799681785,4056,4056,4056,4056,4056,4056,4056,4056,52.32322311401367,52.445106506347656,52.15751647949219,53.04281234741211,52.09114074707031,52.91613006591797,52.68559265136719,52.70004653930664,52.37754821777344,52.74071502685547,52.72086715698242,52.022438049316406,52.337310791015625,52.54170227050781,100,100,100,100,100,100,0,100,9.9957914352417,17179869184,2147483648,7862075392,355074048
201,1743799681990,4056,4056,4056,4056,4056,4056,4056,4056,52.32322311401367,52.445106506347656,52.15751647949219,53.04281234741211,52.09114074707031,52.91613006591797,52.68559265136719,52.70004653930664,52.37754821777344,52.74071502685547,52.72086715698242,52.022438049316406,52.337310791015625,52.54170227050781,100,100,100,100,100,100,20,100,9.9957914352417,17179869184,2147483648,7862075392,355074048
204,1743799682192,4056,4056,4056,4056,4056,4056,4056,4056,53.128578186035156,53.17709732055664,51.71770477294922,53.45692443847656,51.60885238647461,53.24372482299805,53.78651809692383,53.874717712402344,53.2147102355957,53.595069885253906,53.6034049987793,52.628623962402344,51.6911506652832,51.89180374145508,100,95,100,100,100,100,0,100,9.9957914352417,17179869184,2147483648,7862075392,355074048
204,1743799682397,4056,4056,4056,4056,4056,4056,4056,4056,53.128578186035156,53.17709732055664,51.71770477294922,53.45692443847656,51.60885238647461,53.24372482299805,53.78651809692383,53.874717712402344,53.2147102355957,53.595069885253906,53.6034049987793,52.628623962402344,51.6911506652832,51.89180374145508,100,100,100,100,100,100,35,100,9.9957914352417,17179869184,2147483648,7767097344,355074048
201,1743799682602,4056,4056,4056,4056,4056,4056,4056,4056,53.128578186035156,53.17709732055664,51.71770477294922,53.45692443847656,51.60885238647461,53.24372482299805,53.78651809692383,53.874717712402344,53.2147102355957,53.595069885253906,53.6034049987793,52.628623962402344,51.6911506652832,51.89180374145508,100,100,100,100,61.904762268066406,100,0,100,10.002617835998535,17179869184,2147483648,7767097344,355074048
210,1743799682804,4056,4056,4056,4056,4056,4056,4056,4056,53.128578186035156,53.17709732055664,51.71770477294922,53.45692443847656,51.60885238647461,53.24372482299805,53.78651809692383,53.874717712402344,53.2147102355957,53.595069885253906,53.6034049987793,52.628623962402344,51.6911506652832,51.89180374145508,100,100,100,100,25,100,0,100,10.002617835998535,17179869184,2147483648,7767097344,355074048
201,1743799683014,4056,4056,4056,4056,4056,4056,4056,4056,53.128578186035156,53.17709732055664,51.71770477294922,53.45692443847656,51.60885238647461,53.24372482299805,53.78651809692383,53.874717712402344,53.2147102355957,53.595069885253906,53.6034049987793,52.628623962402344,51.6911506652832,51.89180374145508,100,100,100,100,4.545454502105713,95.23809814453125,0,100,10.002617835998535,17179869184,2147483648,7767097344,355074048
200,1743799683216,4056,4056,4056,4056,4056,4056,4056,4056,52.67124938964844,53.00550842285156,51.76716995239258,53.36873245239258,51.712032318115234,53.161842346191406,53.03512191772461,53.004642486572266,52.69273376464844,53.359195709228516,53.3962516784668,52.49440002441406,51.78874969482422,51.98414993286133,100,100,100,100,0,94.73684692382813,0,100,10.002617835998535,17179869184,2147483648,7767097344,355074048
204,1743799683417,4056,4056,4056,4056,4056,4056,4056,4056,52.67124938964844,53.00550842285156,51.76716995239258,53.36873245239258,51.712032318115234,53.161842346191406,53.03512191772461,53.004642486572266,52.69273376464844,53.359195709228516,53.3962516784668,52.49440002441406,51.78874969482422,51.98414993286133,100,100,100,100,9.523809432983398,100,0,100,10.002617835998535,17179869184,2147483648,7793393664,355074048
